id,title,description,availability,condition,price,link,image_link,brand,inventory,fb_product_category,google_product_category,model,year,transmission,body_style,drivetrain,vin,exterior_color,state_of_vehicle,fuel_type,exterior_color,custom_label_1,custom_label_2,custom_label_3,custom_label_4
63701,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,in stock,NEW,62600 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbja6nj4nz011141.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/f/1fe4df26d1f5b19aa7e7d717ccdd87f3-TMBJA6NJ4NZ011141-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJA6NJ4NZ011141,Biel Candy Niemetalizowany,NEW,GASOLINE,Biel Candy Niemetalizowany,673.45 PLN,1.0 MPI 60 KM,"{addr1: 'Warszawska 84', city: 'Stojadła', region: 'Silesian Voivodeship', postal_code: '05-300', country: 'Poland'}",52.192068
59553,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,62850 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbep6nj2mz066086.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/a/0a8dab524c697bd64d5ebf90bc69ac8b-TMBEP6NJ2MZ066086-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ2MZ066086,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,676.14 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 283', city: 'Kielce', region: 'Silesian Voivodeship', postal_code: '25-801', country: 'Poland'}",50.8549
59552,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,62850 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-czarny-magic-metalizowany-tmbep6nj3mz066338.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/7/4/7494a28bce6ef50e3155052be2aa2a85-TMBEP6NJ3MZ066338-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ3MZ066338,Czarny Magic metalizowany,NEW,GASOLINE,Czarny Magic metalizowany,676.14 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 283', city: 'Kielce', region: 'Silesian Voivodeship', postal_code: '25-801', country: 'Poland'}",50.8549
59555,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,62850 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-srebrny-brilliant-metalizowany-tmbep6nj8mz066044.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/d/7/d72512344a249762aa648ad5413f2630-TMBEP6NJ8MZ066044-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ8MZ066044,Srebrny Brilliant Metalizowany,NEW,GASOLINE,Srebrny Brilliant Metalizowany,676.14 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 283', city: 'Kielce', region: 'Silesian Voivodeship', postal_code: '25-801', country: 'Poland'}",50.8549
63644,ŠKODA FABIA COMBI CLASSIC,Oferta leasingu online,in stock,NEW,63050 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbja6nj4nz010698.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/8/8/88fb9cfe6c0ac7b14538293a55028dc0-TMBJA6NJ4NZ010698-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJA6NJ4NZ010698,Biel Candy Niemetalizowany,NEW,GASOLINE,Biel Candy Niemetalizowany,678.29 PLN,1.0 MPI 60 KM,"{addr1: 'Armii Krajowej 46', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '50-541', country: 'Poland'}",51.083469
62098,ŠKODA FABIA COMBI,Oferta leasingu online,in stock,NEW,63050 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbjp6nj2mz090774.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/f/f/ff8be9ceb7f10a3cb89fee0a6f64e490-TMBJP6NJ2MZ090774-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI,2021,MANUAL,WAGON,FWD,TMBJP6NJ2MZ090774,Biel Candy Niemetalizowany,NEW,GASOLINE,Biel Candy Niemetalizowany,678.29 PLN,1.0 TSI 95 KM,"{addr1: 'Opolska 2c', city: 'Opole', region: 'Silesian Voivodeship', postal_code: '45-960', country: 'Poland'}",50.697196
58644,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,63300 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbep6nj6mz061344.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/a/8/a8eb2ecb1086155510e4027720e7c3a5-TMBEP6NJ6MZ061344-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ6MZ061344,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,680.98 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 283', city: 'Kielce', region: 'Silesian Voivodeship', postal_code: '25-801', country: 'Poland'}",50.8549
59561,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,63500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbep6nj8mz064570.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/a/3/a3776750ee6448a7d759adacc4eb22d8-TMBEP6NJ8MZ064570-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ8MZ064570,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,683.13 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 283', city: 'Kielce', region: 'Silesian Voivodeship', postal_code: '25-801', country: 'Poland'}",50.8549
58938,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,63500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbep6nj7mz063930.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/a/3/a3776750ee6448a7d759adacc4eb22d8-TMBEP6NJ7MZ063930-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ7MZ063930,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,683.13 PLN,1.0 TSI 95 KM,"{addr1: 'Drogowa Trasa Średnicowa 2', city: 'Świętochłowice', region: 'Silesian Voivodeship', postal_code: '41-600', country: 'Poland'}",50.291388
60128,ŠKODA FABIA,Oferta leasingu online,in stock,NEW,64000 PLN,https://sklep.skoda-auto.pl/skoda-fabia-1-0-tsi-70-kw-95-km-5-biegowa-manualna-czarny-magic-metalizowany-tmbep6nj1mz074020.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/b/f/bfbb1fb4977c454b162634bff179bd1d-TMBEP6NJ1MZ074020-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA,2021,MANUAL,HATCHBACK,FWD,TMBEP6NJ1MZ074020,Czarny Magic metalizowany,NEW,GASOLINE,Czarny Magic metalizowany,688.51 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 283', city: 'Kielce', region: 'Silesian Voivodeship', postal_code: '25-801', country: 'Poland'}",50.8549
